id,title,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
276770,The Work of Director Jonathan Glazer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27678,Barbarians at the Gate,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27679,D.C. Cab,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,American Gigolo,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
276808,The Last Time You Had Fun,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27681,Wish Upon a Star,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
276819,Dot and the Whale,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
276828,Wind,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27683,The Last Time,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
276833,"Quiet Riot: Well Now You're Here, There's No Way Back",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
276839,Home Sweet Hell,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276843,What We Did on Our Holiday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276844,The Little Death,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
276846,Badal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27686,State Fair,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
276883,The Homestretch,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276895,Deep Hearts,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276898,Spanish Lake,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,An American in Paris,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
276901,Mall,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276902,Cut Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
276904,Underwater Dreams,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276905,Norm of the North,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
276906,Apartment Troubles,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276907,Legend,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
276908,Comet,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
276909,Deepsea Challenge 3D,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276918,America: Imagine the World Without Her,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276922,Come Back to Me,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
276935,Ek Villain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27696,The Thirsting,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27698,Kisaragi,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27699,The Awful Dr. Orlof,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
277,Underworld,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2770,American Pie 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27703,The Psychic,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
27706,The Night Child,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
277073,North Beach,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27709,The Satan Bug,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
277098,Battle Fairy Yukikaze,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2771,American Splendor,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27711,Killjoy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27712,Killjoy 2: Deliverance from Evil,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
277153,The Surprise,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277154,Admiral,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27716,Coonskin,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277167,The Children of Sanchez,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27717,The Phantom Planet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27719,The Peacekeeper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277190,Secrets of War,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
27721,In Bar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277216,Straight Outta Compton,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
277217,Descendants,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277229,Taarzan: The Wonder Car,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27723,Psycho Beach Party,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277237,Hyena,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27724,Psychopathia Sexualis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27725,High Sierra,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27726,Q,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
277296,Vice and Virtue,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27730,The Revenge of the Living Dead Girls,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27735,Wonderful World,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
277355,Everly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277368,Nicholas on Holiday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27738,Russkies,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
277388,The Good Old Boys,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277399,2047: Sights of Death,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27740,A Return to Salem's Lot,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
277416,The Adventure of Faustus Bidgood,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27742,Séance,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27743,Serial Killing 101,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
277432,Happy New Year,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277435,Stray Dog,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27745,The Filth and the Fury,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
277459,Ludwig van,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27748,15: The Movie,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
277528,Live and let Live,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277541,Foodies,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277546,The Runner,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277547,Playing It Cool,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277558,Final Girl,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27757,The Little Engine That Could,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277582,Monk With a Camera,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27759,55 Days at Peking,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
277594,Hercules Reborn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277597,Mercenaries,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277610,Eat,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
277631,Birch Interval,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27764,Slumber Party Massacre II,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27766,Santa Claws,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
277662,Nightingale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27767,Slumber Party Massacre III,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27768,Some Folks Call It a Sling Blade,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
277685,Unfriended,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
277686,The Man in the Orange Jacket,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
277687,The Midnight Swim,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
277688,Suburban Gothic,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27769,Sometimes They Come Back,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
277690,Yasmine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,Birdcage Inn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27770,Sometimes They Come Back... Again,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
277702,Supremacy,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27771,Sometimes They Come Back... for More,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
277710,Anesthesia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
277713,Sunset Song,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277726,Better Living,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27777,The Racket,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277778,Starship Rising,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
277796,Hide and Seek,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2778,Clifford,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277806,Say 'I Love You',0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
277809,Massacre Canyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277819,Factory,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277834,Moana,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277839,"Good Guys Go to Heaven, Bad Guys Go to Pattaya",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277846,Castles in the Sky,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
277847,Set Fire to the Stars,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27786,Steel Dawn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2779,The Curse of the Jade Scorpion,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
27791,Strangeland,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27793,The Neverending Story III: Escape from Fantasia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
277934,Sadece Sen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
277967,Life Eternal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277968,Me and Kaminski,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27799,Hana and Alice,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
278,The Shawshank Redemption,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27804,The Thing Called Love,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
278041,Iyer the Great,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27805,Stunt Rock,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
278051,Death Driver,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278095,A Gift with a Character,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278111,Angels Don't Sleep Here,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
278122,A Garibaldian in the Convent,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27813,Basket Case,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27814,Brain Damage,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27815,Basket Case 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
278154,Ice Age: Collision Course,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27816,Basket Case 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
278236,X+Y,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27824,The Last Man,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278247,Walt Before Mickey,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278262,"Life, Autumn",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278269,The Settlement,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27827,Manufacturing Dissent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278283,The Great Man Votes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278316,Da Sweet Blood of Jesus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27832,The Corpse Grinders,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
278329,Korso,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278334,Heatstroke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27834,CQ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
278348,The Maid's Room,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27836,Summer Camp Nightmare,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
278388,The Iceman and the Psychiatrist,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
278393,Varsham,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27840,Mark of the Astro-Zombies,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27841,They Might Be Giants,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27843,Tokyo Zombie,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27845,Trees Lounge,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278468,Family Guy Presents: Blue Harvest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27847,Universal Soldier III: Unfinished Business,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278475,Şevkat Yerimdar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27850,Halloweentown,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
27854,For Whom the Bell Tolls,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
27857,Prick Up Your Ears,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27858,PT 109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
27859,Rated X,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,Pierrot le Fou,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
278604,"Family Guy Presents: Something, Something, Something, Dark Side",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27861,Mimino,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27862,Walking the Streets of Moscow,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
278621,Everything Relative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278632,Julia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27864,The Lathe of Heaven,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
27865,The World According to Monsanto,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27866,Kevin Hart: I'm a Grown Little Man,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278677,A Grain of Truth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2787,Pitch Black,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
278706,Chrysalis,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
278717,Test,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278718,Star,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27873,Battletruck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278730,Nobody Wanted to Die,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27875,Yaji and Kita: The Midnight Pilgrims,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278758,San Francisco International,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278771,Infliction,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
278772,Serial Killer Culture,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278774,Zapped,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278778,Dancing Ninja,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,Reality Bites,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27881,Zombie Island Massacre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
278822,Evidence of Blood,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27883,Macbeth,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278837,I Am Steve McQueen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27884,The Story of Robin Hood and His Merrie Men,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27885,Just One of the Girls,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278851,Slums: Cities of Tomorrow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27886,Slaughter High,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
278867,Hardkor Disko,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278878,The Gunfighter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2789,The Chronicles of Riddick,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278901,Korgoth of Barbaria,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278924,Mechanic: Resurrection,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
278927,The Jungle Book,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
278935,Barrela: Escola de Crimes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278939,Girl in the Cadillac,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
278978,Und keiner weint mir nach,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27899,Little Caesar,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278990,Seve,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Amadeus,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
27902,Love Wrecked,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
27904,Syndromes and a Century,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
279049,Mission Impossible: Samurai,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27905,Island of the Fishmen,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27906,Call of the Wild,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27907,Spirit of the Marathon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27909,Alien from the Deep,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
279090,"Ich Chef, Du Turnschuh",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279096,Lazer Team,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2791,The Chronicles of Riddick: Dark Fury,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
279144,"The Death of ""Superman Lives"": What Happened?",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27915,Cuban Rafters,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27916,Redneck Zombies,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27917,Pool of London,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279179,Wir tun es für Geld,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27918,The Invisible Ray,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
27919,The Second Chance,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27920,A Summer to Remember,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27922,Don't Grieve!,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
279229,Sapphire Blue,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27923,Hopelessly Lost,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27924,Autumn Marathon,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27925,Tears Were Falling,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
279254,Ghost in the Shell Arise - Border 4: Ghost Stands Alone,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27930,Rude Boy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27932,Airport 1975,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
279332,Mom's Day Away,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27934,12 Chairs,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27935,Ordinary Miracle,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
27936,Micmacs,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27937,That Munchhausen,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
279371,When Sparks Fly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27939,The House That Swift Built,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27940,Formula of Love,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27941,Lockjaw: Rise of the Kulev Serpent,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
279414,Once My Mother,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
27942,Убить дракона,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27944,Rain Fall,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279444,Soft Toilet Seats,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27945,Hombre,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27952,Alone,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27953,Kabadayı,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279543,Elder Sister,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
279558,Der Teufel mit den drei goldenen Haaren,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
27957,The Breath,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
279570,10%: What Makes a Hero?,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27958,Cruising,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
279588,Cool As Hell,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
279598,The Cat Who Walked by Herself,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27960,I Saw the Sun,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279606,Radio Inside,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
279608,Thunder,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
279634,Vortex,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279641,Whiskey Tango Foxtrot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27966,King of the Underworld,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
279661,Killer Legends,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27967,Mockingbird Don't Sing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
